ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
regulation of ARF protein signal transduction	regulation of ARF protein signal transduction	10/5997	10/25972	1	4.33083208270802	5.7723363992719	4.28330057804164e-07	1.89633398318753e-05	1.510427045941e-05	LOC110937723/LOC110877599/LOC110865748/LOC110868714/LOC110900272/LOC110911068/LOC110904514/LOC110914954/LOC110915232/LOC110920955	10
protein phosphatase regulator activity	protein phosphatase regulator activity	34/5997	66/25972	0.515151515151515	2.23103470927383	5.48668530983922	4.71279579504476e-07	1.99576656711896e-05	1.58962494322563e-05	LOC110875474/LOC110878474/LOC110881770/LOC110908700/LOC110929620/LOC110898433/LOC110935568/LOC110938141/LOC110940432/LOC110941036/LOC110941676/LOC110865079/LOC110865596/LOC110868293/LOC110868674/LOC110871565/LOC110872307/LOC110921061/LOC110880207/LOC110886540/LOC110886853/LOC110889185/LOC110890779/LOC110891284/LOC110894221/LOC110869096/LOC110895101/LOC110898398/LOC110904112/LOC110904292/LOC110904403/LOC110911248/LOC118489134/LOC110921398	34
intracellular protein transport	intracellular protein transport	75/5997	192/25972	0.390625	1.69173128230782	5.27126124755678	4.92261140455577e-07	1.99775979501555e-05	1.59121254612176e-05	LOC110926651/LOC110872130/LOC110880452/LOC110916486/LOC110921630/LOC110883131/LOC110918679/LOC110928605/LOC110929494/LOC110929590/LOC110931725/LOC110929798/LOC110932380/LOC110930704/LOC110935427/LOC110935617/LOC110936394/LOC110936393/LOC110937640/LOC110940972/LOC110864316/LOC110889625/LOC110867801/LOC110868038/LOC110868040/LOC110868041/LOC110869186/LOC110872591/LOC110872682/LOC110877213/LOC110877852/LOC110878075/LOC110915226/LOC110879791/LOC118481799/LOC110880122/LOC110881076/LOC110884977/LOC110886069/LOC110886849/LOC110886963/LOC110889188/LOC118483968/LOC110888243/LOC110891056/LOC110891107/LOC110904575/LOC110899159/LOC110895668/LOC110883553/LOC110897850/LOC110898070/LOC110898117/LOC110899355/LOC110899566/LOC110899857/LOC110909293/LOC110904210/LOC110910507/LOC110865861/LOC110914646/LOC110917508/LOC110916687/LOC110915258/LOC110904508/LOC110919628/LOC110904693/LOC110918195/LOC110926413/LOC110926307/LOC110895031/LOC110926237/LOC110922061/LOC110925390/LOC110922562	75
protein deubiquitination	protein deubiquitination	45/5997	98/25972	0.459183673469388	1.98864738491695	5.37267585472603	5.41358817448392e-07	2.10913395277893e-05	1.67992188825038e-05	LOC110876418/LOC110877675/LOC110925356/LOC110929653/LOC110930018/LOC110930142/LOC110936796/LOC110940942/LOC110941734/LOC110864484/LOC110864558/LOC110868259/LOC110868485/LOC110873860/LOC110911903/LOC118481705/LOC110899918/LOC110878008/LOC110885191/LOC110886590/LOC110889151/LOC110889760/LOC110891094/LOC118484768/LOC110893964/LOC110894676/LOC110869104/LOC110939678/LOC110898217/LOC110898439/LOC110898824/LOC110898899/LOC110908113/LOC110903688/LOC110904279/LOC110904338/LOC110904647/LOC110905126/LOC110893946/LOC110912653/LOC110917651/LOC110918498/LOC110922301/LOC110920795/LOC110926309	45
mRNA binding	mRNA binding	118/5997	341/25972	0.346041055718475	1.49864570603973	5.07872227264907	8.06886191773848e-07	3.02271981072203e-05	2.40759159245881e-05	LOC110942707/LOC110943903/LOC110945110/LOC110868143/LOC110871940/LOC110898788/LOC110878005/LOC110879228/LOC110914270/LOC110904134/LOC118485660/LOC110922281/LOC110924744/LOC110904419/LOC110927153/LOC110927146/LOC110927228/LOC110927205/LOC118479377/LOC110929068/LOC110928989/LOC110904236/LOC110929041/LOC110929046/LOC110929049/LOC110929376/LOC118490651/LOC110929507/LOC110936204/LOC110883141/LOC110936511/LOC110937274/LOC110937345/LOC110938041/LOC110939660/LOC110940062/LOC110940524/LOC110940807/LOC110878091/LOC110940961/LOC110942254/LOC110864237/LOC110864268/LOC110864363/LOC110864396/LOC110909359/LOC110864667/LOC110865516/LOC110944814/LOC110867633/LOC110867630/LOC110868129/LOC110915979/LOC110871843/LOC110872450/LOC110872610/LOC110872622/LOC110872854/LOC110873367/LOC110877780/LOC110877877/LOC110878804/LOC110908795/LOC110879460/LOC110885463/LOC110885075/LOC110885626/LOC110886218/LOC110886430/LOC110886680/LOC110889774/LOC110890020/LOC110890163/LOC110907875/LOC110865811/LOC110890247/LOC110895981/LOC110908227/LOC110891164/LOC110893661/LOC110894026/LOC110904578/LOC110894358/LOC110895078/LOC110895755/LOC110896164/LOC110897937/LOC110898443/LOC110898662/LOC110898975/LOC110908930/LOC110908982/LOC110907311/LOC110904619/LOC110904657/LOC110905025/LOC110911168/LOC110911335/LOC110911767/LOC110912142/LOC110912215/LOC110889556/LOC110915856/LOC110919802/LOC110917469/LOC110904702/LOC110918435/LOC110915038/LOC110921002/LOC110921724/LOC110912482/LOC110921181/LOC110926354/LOC110925503/LOC110921484/LOC110896011/LOC110922362/LOC118488972	118
polysaccharide binding	polysaccharide binding	37/5997	76/25972	0.486842105263158	2.1084314086868	5.30233597849034	9.23960814183029e-07	3.33310308523804e-05	2.6548113842218e-05	LOC110930406/LOC110930407/LOC110930410/LOC110930412/LOC110932422/LOC110930415/LOC110872047/LOC110877291/LOC110877292/LOC110877290/LOC110885040/LOC110889428/LOC110889427/LOC110889454/LOC110897736/LOC110908473/LOC110941994/LOC110884364/LOC110912331/LOC110908601/LOC110908594/LOC110908593/LOC110908590/LOC110908917/LOC110908919/LOC110903783/LOC110903782/LOC110903780/LOC110903775/LOC110903832/LOC110903830/LOC110895392/LOC110911981/LOC110911980/LOC110909867/LOC110913921/LOC110925840	37
Golgi membrane	Golgi membrane	46/5997	105/25972	0.438095238095238	1.89731691242447	5.04818704353175	2.08859424298488e-06	6.88252133103276e-05	5.48191745484831e-05	LOC110919518/LOC110883131/LOC110927242/LOC110928605/LOC110929682/LOC110930359/LOC110935456/LOC118491438/LOC110936852/LOC110937640/LOC110937925/LOC110887024/LOC110865322/LOC110896558/LOC110893995/LOC110866137/LOC110867598/LOC110869284/LOC110871855/LOC110877213/LOC110904952/LOC110879748/LOC110883762/LOC110885985/LOC110886069/LOC110886141/LOC110886388/LOC110886434/LOC110886849/LOC110889064/LOC110890294/LOC110896204/LOC110894141/LOC110899159/LOC110903921/LOC110905150/LOC110911729/LOC110912624/LOC110916606/LOC110916687/LOC110915954/LOC110918602/LOC110916204/LOC110926413/LOC110924035/LOC110877588	46
ubiquitin protein ligase activity	ubiquitin protein ligase activity	87/5997	239/25972	0.364016736401674	1.57649536065104	4.9058868083413	2.1676979911392e-06	6.88252133103276e-05	5.48191745484831e-05	LOC110941811/LOC110867408/LOC110873992/LOC110875713/LOC110876634/LOC110925907/LOC110877434/LOC110877498/LOC110923548/LOC110924670/LOC110929935/LOC110930669/LOC110936874/LOC110937565/LOC110937869/LOC110937966/LOC118491250/LOC110940129/LOC110940814/LOC110940512/LOC110864836/LOC110865534/LOC110865365/LOC110878912/LOC110886450/LOC118480156/LOC110867846/LOC110868361/LOC110868470/LOC110868857/LOC110869116/LOC110871561/LOC110872031/LOC110872049/LOC110872668/LOC110868181/LOC110877676/LOC110877952/LOC110878114/LOC110879418/LOC110875001/LOC110875002/LOC110879738/LOC110884208/LOC110884348/LOC110885579/LOC110885190/LOC110885696/LOC110885988/LOC110890117/LOC110891246/LOC110891247/LOC110890582/LOC110895098/LOC110895151/LOC110897542/LOC110897731/LOC110914197/LOC110898302/LOC110898450/LOC110898451/LOC110901182/LOC110898454/LOC110898456/LOC110899694/LOC110904435/LOC110905000/LOC110909981/LOC110909958/LOC110911040/LOC110912636/LOC110912765/LOC110913032/LOC110918608/LOC110942394/LOC110884925/LOC110915355/LOC110915160/LOC110923175/LOC110920676/LOC110922443/LOC110926228/LOC110926195/LOC110926070/LOC110922263/LOC110940322/LOC110921640	87
histone binding	histone binding	40/5997	87/25972	0.459770114942529	1.99118716446346	5.0741018181789	2.1759377545279e-06	6.88252133103276e-05	5.48191745484831e-05	LOC110867103/LOC110877930/LOC110881025/LOC110881881/LOC110881796/LOC110881846/LOC110933011/LOC110884355/LOC110884310/LOC110916085/LOC110929508/LOC110929783/LOC110930023/LOC110930931/LOC110936056/LOC110938018/LOC110942117/LOC110865072/LOC110865368/LOC110927130/LOC110879694/LOC110884863/LOC110885399/LOC110890081/LOC110891114/LOC110891525/LOC110893937/LOC110895866/LOC110898976/LOC110899045/LOC110899050/LOC110898721/LOC110899997/LOC110899996/LOC110908394/LOC110908913/LOC110912157/LOC110918397/LOC110915655/LOC110921860	40
histone deacetylase complex	histone deacetylase complex	22/5997	37/25972	0.594594594594595	2.57508934647504	5.25328419895776	2.190535536571e-06	6.88252133103276e-05	5.48191745484831e-05	LOC110864993/LOC110937904/LOC110939759/LOC110940261/LOC110864413/LOC110896141/LOC118482026/LOC110879789/LOC110879252/LOC110879618/LOC110922488/LOC110897732/LOC110899567/LOC110908421/LOC110908467/LOC110903922/LOC110911159/LOC110911866/LOC110911863/LOC110915730/LOC110922455/LOC110921400	22
peptidyl-serine phosphorylation	peptidyl-serine phosphorylation	51/5997	121/25972	0.421487603305785	1.82539203486041	4.986344171555	2.43539437974682e-06	7.41273164335439e-05	5.90422913774147e-05	LOC110866405/LOC110867206/LOC110885804/LOC110876620/LOC110879217/LOC110924735/LOC110928593/LOC110929059/LOC110930824/LOC110930888/LOC110930886/LOC110936794/LOC110936576/LOC110939818/LOC110940993/LOC110864973/LOC110865594/LOC110899462/LOC110868253/LOC110866787/LOC110868469/LOC110869263/LOC110872101/LOC110872353/LOC110872400/LOC110872972/LOC110941991/LOC110877153/LOC110878478/LOC110883992/LOC110885027/LOC110885524/LOC110889137/LOC110889148/LOC110890253/LOC110890888/LOC110894784/LOC110894807/LOC110897402/LOC110897592/LOC110899783/LOC110899980/LOC110899983/LOC110899952/LOC110899969/LOC110905078/LOC110909911/LOC110910375/LOC110929087/LOC110917951/LOC110916330	51
clathrin vesicle coat	clathrin vesicle coat	10/5997	11/25972	0.909090909090909	3.93712007518911	5.3385744327316	3.72387466324217e-06	0.000103630112057082	8.25412218589317e-05	LOC110922767/LOC110927222/LOC110929851/LOC110933495/LOC110916378/LOC110883990/LOC110890863/LOC110890911/LOC110899187/LOC110910386	10
positive regulation of telomerase activity	positive regulation of telomerase activity	10/5997	11/25972	0.909090909090909	3.93712007518911	5.3385744327316	3.72387466324217e-06	0.000103630112057082	8.25412218589317e-05	LOC110889143/LOC110887526/LOC110889037/LOC110889145/LOC110891596/LOC110887528/LOC110887530/LOC110891597/LOC110891598/LOC110940247	10
preribosome binding	preribosome binding	10/5997	11/25972	0.909090909090909	3.93712007518911	5.3385744327316	3.72387466324217e-06	0.000103630112057082	8.25412218589317e-05	LOC110889143/LOC110887526/LOC110889037/LOC110889145/LOC110891596/LOC110887528/LOC110887530/LOC110891597/LOC110891598/LOC110940247	10
mRNA processing	mRNA processing	26/5997	49/25972	0.530612244897959	2.29799253368181	4.98305374097024	5.09900121110137e-06	0.000137956310544798	0.000109881985163208	LOC110944872/LOC110876399/LOC110872429/LOC118479377/LOC110929556/LOC110930669/LOC110930841/LOC110930902/LOC110940129/LOC110878912/LOC110942028/LOC110886680/LOC110886663/LOC110866017/LOC110890399/LOC110893921/LOC110904578/LOC110899177/LOC110899217/LOC110899694/LOC110899930/LOC110907978/LOC110911884/LOC110911885/LOC110885270/LOC110915551	26
phospholipid catabolic process	phospholipid catabolic process	18/5997	29/25972	0.620689655172414	2.68810267202567	4.98374399024479	7.96794451134325e-06	0.00020975075551482	0.000167066148075675	LOC110930268/LOC110931071/LOC110935648/LOC110864727/LOC110879922/LOC110879923/LOC110877004/LOC110864715/LOC110884979/LOC110885693/LOC110893851/LOC110899414/LOC110894046/LOC110900357/LOC110869405/LOC110914134/LOC110917366/LOC110866976	18
nucleosome binding	nucleosome binding	15/5997	22/25972	0.681818181818182	2.95284005639183	5.02085062099821	8.713071128639e-06	0.000223329770507747	0.000177881812238419	LOC110877930/LOC110929795/LOC110930023/LOC110936056/LOC110938018/LOC110865072/LOC110865368/LOC110927130/LOC110873052/LOC110885399/LOC110886724/LOC110890081/LOC110912157/LOC110915655/LOC110926415	15
potassium ion transmembrane transporter activity	potassium ion transmembrane transporter activity	14/5997	20/25972	0.7	3.03158245789561	4.9800304964898	1.10238582234557e-05	0.000275313792555021	0.000219287004337026	LOC110928973/LOC110937756/LOC110922944/LOC110869029/LOC110872749/LOC110877917/LOC110895867/LOC110908914/LOC110904948/LOC110911181/LOC110911397/LOC110911932/LOC110916532/LOC110920875	14
acetyl-CoA carboxylase activity	acetyl-CoA carboxylase activity	9/5997	10/25972	0.9	3.89774887443722	5.02180262724742	1.47167283621431e-05	0.000341287938683986	0.000271835308343346	LOC110917264/LOC110941075/LOC110941901/LOC110879644/LOC110884458/LOC110884807/LOC110889119/LOC110909894/LOC110915869	9
piecemeal microautophagy of the nucleus	piecemeal microautophagy of the nucleus	9/5997	10/25972	0.9	3.89774887443722	5.02180262724742	1.47167283621431e-05	0.000341287938683986	0.000271835308343346	LOC110868388/LOC110929389/LOC110940584/LOC110941840/LOC110886096/LOC110893969/LOC110903676/LOC110910920/LOC110898106	9
translation release factor complex	translation release factor complex	9/5997	10/25972	0.9	3.89774887443722	5.02180262724742	1.47167283621431e-05	0.000341287938683986	0.000271835308343346	LOC110930776/LOC110928327/LOC110941723/LOC110942314/LOC110874231/LOC110883818/LOC110894651/LOC110899749/LOC110923304	9
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	12/5997	16/25972	0.75	3.24812406203102	4.92866555395324	1.59581292177785e-05	0.00036147018274689	0.000287910434112675	LOC110928566/LOC110929046/LOC110930521/LOC110868811/LOC110877877/LOC110890163/LOC110865811/LOC110891003/LOC110907311/LOC110904993/LOC110912215/LOC110908527	12
(1->3)-beta-D-glucan biosynthetic process	(1->3)-beta-D-glucan biosynthetic process	11/5997	14/25972	0.785714285714286	3.40279663641344	4.92734969865961	1.76617510568465e-05	0.00036601160700784	0.000291527671419841	LOC110873940/LOC110876653/LOC110936412/LOC110937292/LOC110937894/LOC110868476/LOC110866873/LOC110879871/LOC110904356/LOC110926037/LOC110926299	11
1,3-beta-D-glucan synthase activity	1,3-beta-D-glucan synthase activity	11/5997	14/25972	0.785714285714286	3.40279663641344	4.92734969865961	1.76617510568465e-05	0.00036601160700784	0.000291527671419841	LOC110873940/LOC110876653/LOC110936412/LOC110937292/LOC110937894/LOC110868476/LOC110866873/LOC110879871/LOC110904356/LOC110926037/LOC110926299	11
1,3-beta-D-glucan synthase complex	1,3-beta-D-glucan synthase complex	11/5997	14/25972	0.785714285714286	3.40279663641344	4.92734969865961	1.76617510568465e-05	0.00036601160700784	0.000291527671419841	LOC110873940/LOC110876653/LOC110936412/LOC110937292/LOC110937894/LOC110868476/LOC110866873/LOC110879871/LOC110904356/LOC110926037/LOC110926299	11
formation of cytoplasmic translation initiation complex	formation of cytoplasmic translation initiation complex	11/5997	14/25972	0.785714285714286	3.40279663641344	4.92734969865961	1.76617510568465e-05	0.00036601160700784	0.000291527671419841	LOC110879228/LOC118485660/LOC110904236/LOC110864268/LOC110873367/LOC110877780/LOC110885779/LOC110885778/LOC110889464/LOC110889774/LOC110915888	11
nucleolus	nucleolus	61/5997	162/25972	0.376543209876543	1.63074541385919	4.4125086828788	2.08608947096852e-05	0.000423302321817363	0.000337159635987676	LOC110944541/LOC110883506/LOC110924553/LOC110927152/LOC110927319/LOC110929069/LOC110929046/LOC110929290/LOC118490247/LOC110937012/LOC110937141/LOC110937047/LOC110938076/LOC110938733/LOC110864236/LOC110864687/LOC110865839/LOC110914632/LOC110868501/LOC110872322/LOC110877877/LOC110878241/LOC118482256/LOC118481850/LOC110884645/LOC110886370/LOC110886693/LOC110908798/LOC110889164/LOC110889300/LOC110890169/LOC110867708/LOC110865811/LOC110890567/LOC110890107/LOC110893679/LOC110893715/LOC110894131/LOC110899798/LOC110908454/LOC110908704/LOC110907311/LOC110904377/LOC110904725/LOC110905144/LOC110913168/LOC110912215/LOC110914315/LOC110916654/LOC110916704/LOC110918211/LOC110915141/LOC110921973/LOC110889098/LOC110891554/LOC110921201/LOC110926290/LOC110920428/LOC110922011/LOC110921574/LOC110925422	61
phosphoprotein phosphatase activity	phosphoprotein phosphatase activity	17/5997	28/25972	0.607142857142857	2.6294337645013	4.7267782201171	2.16918808797916e-05	0.000431181468916675	0.000343435364305187	LOC110916324/LOC110930856/LOC110872644/LOC110941320/LOC110937388/LOC110884156/LOC110890104/LOC110899897/LOC110908280/LOC110904899/LOC110865407/LOC110911504/LOC110911663/LOC110915426/LOC110916461/LOC110916054/LOC110920967	17
brassinosteroid mediated signaling pathway	brassinosteroid mediated signaling pathway	20/5997	36/25972	0.555555555555556	2.40601782372668	4.62549849871061	2.57667818379131e-05	0.000496776671718059	0.000395681840544914	LOC110910097/LOC110930494/LOC110930856/LOC110937198/LOC110941320/LOC110865980/LOC110873902/LOC110879506/LOC110884156/LOC110890104/LOC110895320/LOC110899593/LOC110899897/LOC110900380/LOC110908055/LOC110908280/LOC110865407/LOC110915804/LOC110912548/LOC110926536	20
clathrin binding	clathrin binding	14/5997	21/25972	0.666666666666667	2.88722138847201	4.74049196692393	2.60119201823624e-05	0.000496776671718059	0.000395681840544914	LOC110870357/LOC110922767/LOC110927222/LOC110929851/LOC110941457/LOC110865787/LOC110879548/LOC110890863/LOC110890911/LOC110897850/LOC110899187/LOC110899566/LOC110915910/LOC110915272	14
P-body assembly	P-body assembly	13/5997	19/25972	0.68421052631579	2.96320089869496	4.69046314467674	3.37744538760529e-05	0.000620685246703312	0.00049437482634858	LOC110922281/LOC110864396/LOC110864903/LOC110915979/LOC110889870/LOC110890141/LOC110918116/LOC110897371/LOC110904619/LOC110911335/LOC110915038/LOC110935820/LOC110926354	13
phospholipid binding	phospholipid binding	13/5997	19/25972	0.68421052631579	2.96320089869496	4.69046314467674	3.37744538760529e-05	0.000620685246703312	0.00049437482634858	LOC110922767/LOC110927222/LOC110929851/LOC110937479/LOC110909924/LOC110871664/LOC110880170/LOC110890863/LOC110890911/LOC110895743/LOC110899187/LOC118487609/LOC110917254	13
trans-Golgi network	trans-Golgi network	55/5997	145/25972	0.379310344827586	1.64272941068235	4.25248861587206	4.08867713586811e-05	0.000730484670230088	0.000581829895125445	LOC110877653/LOC110917417/LOC110930050/LOC110930090/LOC110936916/LOC110937503/LOC110937689/LOC110937688/LOC110937723/LOC110935245/LOC110937947/LOC110937925/LOC110938148/LOC110938151/LOC110938153/LOC110938152/LOC110938154/LOC110942291/LOC110942290/LOC110864907/LOC110896051/LOC110865322/LOC110872626/LOC110877829/LOC110878990/LOC110878363/LOC110879123/LOC110879157/LOC110879159/LOC110879167/LOC110879090/LOC118482189/LOC110883847/LOC110887594/LOC110890543/LOC110894892/LOC110895299/LOC110896912/LOC110893330/LOC110899298/LOC110900272/LOC110886501/LOC110910338/LOC110911073/LOC118479342/LOC110911812/LOC110912301/LOC110915073/LOC110918766/LOC110904514/LOC110914954/LOC110915232/LOC110917413/LOC110922932/LOC110920604	55
phospholipase D activity	phospholipase D activity	15/5997	24/25972	0.625	2.70677005169251	4.58349388794776	4.12491343559084e-05	0.000730484670230088	0.000581829895125445	LOC110930268/LOC110931071/LOC110935648/LOC110864727/LOC110864715/LOC110884979/LOC110885693/LOC110893851/LOC110899414/LOC110894046/LOC110900357/LOC110869405/LOC110914134/LOC110917366/LOC110866976	15
late endosome	late endosome	11/5997	15/25972	0.733333333333333	3.17594352731921	4.61885115780931	5.23127008248745e-05	0.000893904747428557	0.000711993730525069	LOC110928518/LOC110928863/LOC110928862/LOC110938054/LOC110869186/LOC110877566/LOC110889188/LOC110891468/LOC110891467/LOC110909312/LOC110909311	11
stress granule assembly	stress granule assembly	11/5997	15/25972	0.733333333333333	3.17594352731921	4.61885115780931	5.23127008248745e-05	0.000893904747428557	0.000711993730525069	LOC110922281/LOC110864396/LOC110915979/LOC110880247/LOC110886460/LOC110894193/LOC110894194/LOC110904619/LOC110911335/LOC110915038/LOC110926354	11
autophagosome assembly	autophagosome assembly	16/5997	27/25972	0.592592592592593	2.56641901197512	4.46201428908492	5.78355900506868e-05	0.000971239046713258	0.000773590378717898	LOC110868388/LOC110877585/LOC110929389/LOC110940584/LOC110886316/LOC110941840/LOC110903750/LOC110868727/LOC110880276/LOC110886096/LOC110893969/LOC110903676/LOC110903876/LOC110910920/LOC110898106/LOC110926367	16
histone acetyltransferase activity	histone acetyltransferase activity	10/5997	13/25972	0.769230769230769	3.33140929439079	4.60695730002352	6.05866289627125e-05	0.00100019282389291	0.000796652016869208	LOC110878713/LOC110941377/LOC110942366/LOC110864822/LOC110871933/LOC110879368/LOC110889535/LOC110889539/LOC110904255/LOC110910730	10
Swr1 complex	Swr1 complex	9/5997	11/25972	0.818181818181818	3.5434080676702	4.6229547769487	6.41845700071973e-05	0.0010419295197835	0.000829895229742182	LOC110881025/LOC110864601/LOC118480428/LOC110886117/LOC110886724/LOC110891114/LOC110893755/LOC110904307/LOC110912671	9
core mediator complex	core mediator complex	13/5997	20/25972	0.65	2.81504085376021	4.44922073872582	7.60255600880195e-05	0.00121391632009395	0.000966882446675934	LOC110872969/LOC110929172/LOC110930015/LOC118491435/LOC110872807/LOC110884442/LOC110899205/LOC110899252/LOC110907369/LOC110904598/LOC118487271/LOC110918924/LOC110923453	13
response to hormone	response to hormone	24/5997	50/25972	0.48	2.07879939969985	4.18368917800296	9.81799264963972e-05	0.00153269962811829	0.00122079285196496	LOC110924766/LOC110928437/LOC110929007/LOC110864445/LOC110867964/LOC110890145/LOC110908143/LOC110872467/LOC110872731/LOC110872732/LOC110877618/LOC118482628/LOC110886230/LOC110894082/LOC110913015/LOC110898684/LOC110899475/LOC110909189/LOC110904319/LOC110904658/LOC110912077/LOC110916457/LOC110915653/LOC110925580	24
endoplasmic reticulum to Golgi vesicle-mediated transport	endoplasmic reticulum to Golgi vesicle-mediated transport	46/5997	119/25972	0.38655462184874	1.67410315802159	4.03842792087726	9.91376556175072e-05	0.00153269962811829	0.00122079285196496	LOC110872130/LOC110916486/LOC110883131/LOC110925309/LOC110918679/LOC110928605/LOC110931725/LOC110935427/LOC110935456/LOC110935617/LOC110936394/LOC110936393/LOC110941961/LOC110868038/LOC110868040/LOC110868041/LOC110869284/LOC110877213/LOC110915226/LOC110879791/LOC118481799/LOC110880122/LOC110886069/LOC110886434/LOC110886849/LOC110886963/LOC110888243/LOC110904575/LOC110899159/LOC110883553/LOC110898117/LOC110864509/LOC110909293/LOC110910507/LOC110865861/LOC110917508/LOC110916687/LOC110915258/LOC110915954/LOC110918602/LOC110916204/LOC110918195/LOC110926413/LOC110922061/LOC110877588/LOC110922562	46
chromatin remodeling	chromatin remodeling	27/5997	59/25972	0.457627118644068	1.98190620734096	4.13718680006124	0.000103834413313314	0.001580229977612	0.00125865070085383	LOC110881881/LOC110881796/LOC110881846/LOC110933011/LOC110884355/LOC110884310/LOC110929817/LOC110936723/LOC110936367/LOC110864608/LOC110864601/LOC110868296/LOC118480428/LOC110877645/LOC110884050/LOC110886117/LOC110891525/LOC110893755/LOC110895866/LOC110898721/LOC110899997/LOC110899996/LOC110908913/LOC110904307/LOC110904531/LOC110912671/LOC110922607	27
protein polyubiquitination	protein polyubiquitination	36/5997	88/25972	0.409090909090909	1.7717040338351	3.97323614307142	0.000145544335434429	0.00218092588789437	0.0017371040520676	LOC110911102/LOC110911083/LOC110886277/LOC110898949/LOC110898948/LOC110898945/LOC110898946/LOC110941141/LOC110926657/LOC110913254/LOC110919852/LOC110929503/LOC110930364/LOC110930365/LOC110899031/LOC110936874/LOC110939588/LOC110942425/LOC110879111/LOC110885579/LOC110886869/LOC110891246/LOC110898450/LOC110898451/LOC110901182/LOC110898454/LOC110898456/LOC110899002/LOC110899554/LOC110899556/LOC110899557/LOC110899555/LOC110912351/LOC110920674/LOC110920676/LOC110922443	36
potassium ion transmembrane transport	potassium ion transmembrane transport	18/5997	34/25972	0.529411764705882	2.29279345555131	4.13302780519499	0.000150566766719289	0.00219122984924595	0.00174531114113721	LOC110928973/LOC110937756/LOC110922944/LOC110869029/LOC110872749/LOC110877917/LOC110942275/LOC110939486/LOC110895867/LOC110872166/LOC110898974/LOC110908914/LOC110904948/LOC110911181/LOC110911397/LOC110911932/LOC110916532/LOC110920875	18
COPI vesicle coat	COPI vesicle coat	15/5997	26/25972	0.576923076923077	2.49855697079309	4.1888295814936	0.000150731416734577	0.00219122984924595	0.00174531114113721	LOC110916486/LOC110935427/LOC110935617/LOC110936394/LOC110936393/LOC110868038/LOC110868040/LOC110868041/LOC110880122/LOC110886069/LOC110904575/LOC110899159/LOC110909293/LOC110917508/LOC110916687	15
polyadenylation-dependent snoRNA 3'-end processing	polyadenylation-dependent snoRNA 3'-end processing	10/5997	14/25972	0.714285714285714	3.09345148764859	4.2929840172495	0.000167898823727377	0.00237005006247051	0.00188774116074869	LOC110883506/LOC110865839/LOC110914632/LOC110868501/LOC118482256/LOC118481850/LOC110890567/LOC110904377/LOC110916023/LOC110918590	10
ribosomal large subunit binding	ribosomal large subunit binding	10/5997	14/25972	0.714285714285714	3.09345148764859	4.2929840172495	0.000167898823727377	0.00237005006247051	0.00188774116074869	LOC110935630/LOC110942308/LOC110886450/LOC110878420/LOC110915212/LOC110891534/LOC110895970/LOC110913168/LOC110912616/LOC110921574	10
structural molecule activity	structural molecule activity	20/5997	40/25972	0.5	2.16541604135401	4.04167089939187	0.000183177645994329	0.00254878610283537	0.00203010413680933	LOC110926651/LOC110872130/LOC110916486/LOC110935427/LOC110935617/LOC110936394/LOC110936393/LOC110868038/LOC110872682/LOC110878075/LOC110880122/LOC110886069/LOC110904575/LOC110899159/LOC110909293/LOC110865861/LOC110914646/LOC110917508/LOC110916687/LOC110918195	20
box H/ACA snoRNP complex	box H/ACA snoRNP complex	9/5997	12/25972	0.75	3.24812406203102	4.26802072332138	0.000203730211712619	0.00275601703066793	0.0021951632460848	LOC118480431/LOC110872308/LOC110881399/LOC110869094/LOC110904037/LOC110907756/LOC110883277/LOC110916232/LOC110916654	9
mRNA destabilization	mRNA destabilization	9/5997	12/25972	0.75	3.24812406203102	4.26802072332138	0.000203730211712619	0.00275601703066793	0.0021951632460848	LOC110927228/LOC110928989/LOC110929041/LOC110940961/LOC110867633/LOC110867630/LOC110885075/LOC110886218/LOC110894026	9
ribosome biogenesis	ribosome biogenesis	24/5997	52/25972	0.461538461538462	1.99884557663447	3.95048566706074	0.000210793289192242	0.00281250224209923	0.00224015362847415	LOC110904420/LOC110928435/LOC110937012/LOC110938733/LOC110865918/LOC118480431/LOC110872308/LOC110889143/LOC110887526/LOC110889037/LOC110889145/LOC110891596/LOC110887528/LOC110887530/LOC110891597/LOC110891598/LOC110889164/LOC110867719/LOC110881399/LOC110869094/LOC110908027/LOC110883277/LOC110905144/LOC110940247	24
ER to Golgi transport vesicle membrane	ER to Golgi transport vesicle membrane	12/5997	19/25972	0.631578947368421	2.73526236802612	4.14587431626663	0.000216989651790701	0.00285605298438031	0.00227484172645443	LOC110883131/LOC110935456/LOC110869284/LOC110873142/LOC110886434/LOC110888243/LOC110895668/LOC110899660/LOC110915366/LOC110915825/LOC110926413/LOC118489217	12
monoatomic ion homeostasis	monoatomic ion homeostasis	8/5997	10/25972	0.8	3.46466566616642	4.27126885522294	0.000229157220061743	0.00293683068868602	0.00233918104135048	LOC118491700/LOC110941823/LOC110941287/LOC110879803/LOC110880074/LOC118482285/LOC110884347/LOC110899217	8
