ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex	5/1782	15/25972	0.333333333333333	4.85821174710064	4.05681022118792	0.00253720121783761	0.0224119440908989	0.0174811949937137	LOC118482165/LOC110872003/LOC110910210/LOC110895545/LOC110926402	5
vesicle	vesicle	8/1782	36/25972	0.222222222222222	3.23880783140042	3.64835273577867	0.00258732239673894	0.0225135665268478	0.0175604599433028	LOC110870809/LOC110936988/LOC110937308/LOC110941445/LOC110873683/LOC110873682/LOC110880427/LOC110890257	8
acetyl-CoA carboxylase activity	acetyl-CoA carboxylase activity	4/1782	10/25972	0.4	5.82985409652076	4.14615172299592	0.00331581953874519	0.0261232809606546	0.0203760176491881	LOC110917264/LOC110941901/LOC110879644/LOC110915869	4
cellulose microfibril organization	cellulose microfibril organization	4/1782	10/25972	0.4	5.82985409652076	4.14615172299592	0.00331581953874519	0.0261232809606546	0.0203760176491881	LOC110916303/LOC110879177/LOC110912391/LOC110912390	4
lysine biosynthetic process via diaminopimelate	lysine biosynthetic process via diaminopimelate	4/1782	10/25972	0.4	5.82985409652076	4.14615172299592	0.00331581953874519	0.0261232809606546	0.0203760176491881	LOC110940144/LOC110877823/LOC110894530/LOC110917278	4
monoatomic ion homeostasis	monoatomic ion homeostasis	4/1782	10/25972	0.4	5.82985409652076	4.14615172299592	0.00331581953874519	0.0261232809606546	0.0203760176491881	LOC110941823/LOC110941287/LOC110884347/LOC110899217	4
pentose-phosphate shunt, oxidative branch	pentose-phosphate shunt, oxidative branch	4/1782	10/25972	0.4	5.82985409652076	4.14615172299592	0.00331581953874519	0.0261232809606546	0.0203760176491881	LOC110920292/LOC110924990/LOC110889612/LOC110926343	4
regulation of ARF protein signal transduction	regulation of ARF protein signal transduction	4/1782	10/25972	0.4	5.82985409652076	4.14615172299592	0.00331581953874519	0.0261232809606546	0.0203760176491881	LOC110937723/LOC110900272/LOC110904514/LOC110915232	4
solute:inorganic anion antiporter activity	solute:inorganic anion antiporter activity	4/1782	10/25972	0.4	5.82985409652076	4.14615172299592	0.00331581953874519	0.0261232809606546	0.0203760176491881	LOC110941823/LOC110941287/LOC110884347/LOC110899217	4
plant-type cell wall	plant-type cell wall	11/1782	63/25972	0.174603174603175	2.54477758181462	3.33189386817811	0.00345633656130258	0.0268672562031921	0.0209563143085293	LOC110930139/LOC110930140/LOC110930181/LOC110865632/LOC110944865/LOC110877363/LOC110886626/LOC118483700/LOC110893915/LOC110899341/LOC110899821	11
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	8/1782	38/25972	0.210526315789474	3.06834426132672	3.46306084889423	0.00370114212746184	0.0283916560567138	0.0221453379371678	LOC110916486/LOC110935617/LOC110936394/LOC110936393/LOC110877659/LOC110880122/LOC110904575/LOC110917508	8
cellular response to heat	cellular response to heat	7/1782	31/25972	0.225806451612903	3.29104666739075	3.46418979091909	0.00431649673278219	0.0324349147905099	0.025299057848696	LOC110912210/LOC110941671/LOC110873716/LOC110879981/LOC110891750/LOC110915500/LOC110918829	7
methylation	methylation	14/1782	93/25972	0.150537634408602	2.19403111159384	3.13085982399059	0.00433949117265827	0.0324349147905099	0.025299057848696	LOC110913180/LOC110910237/LOC110910235/LOC110920169/LOC110918576/LOC110918558/LOC110918619/LOC110918613/LOC110918606/LOC110918600/LOC110920185/LOC110920184/LOC110918643/LOC110925529	14
chloroplast fission	chloroplast fission	5/1782	17/25972	0.294117647058824	4.28665742391233	3.67915965983352	0.00465949281350638	0.0338096984020169	0.0263713816189786	LOC110916523/LOC110936391/LOC110898253/LOC110873323/LOC110894603	5
alcohol-forming very long-chain fatty acyl-CoA reductase activity	alcohol-forming very long-chain fatty acyl-CoA reductase activity	4/1782	11/25972	0.363636363636364	5.29986736047342	3.87142584248925	0.0049293728373438	0.0338096984020169	0.0263713816189786	LOC110884835/LOC110881469/LOC110884842/LOC110884770	4
cellular oxidant detoxification	cellular oxidant detoxification	4/1782	11/25972	0.363636363636364	5.29986736047342	3.87142584248925	0.0049293728373438	0.0338096984020169	0.0263713816189786	LOC110872984/LOC110871167/LOC110872986/LOC110934601	4
cortical microtubule	cortical microtubule	4/1782	11/25972	0.363636363636364	5.29986736047342	3.87142584248925	0.0049293728373438	0.0338096984020169	0.0263713816189786	LOC118480488/LOC110872706/LOC110894966/LOC110904913	4
long-chain fatty-acyl-CoA metabolic process	long-chain fatty-acyl-CoA metabolic process	4/1782	11/25972	0.363636363636364	5.29986736047342	3.87142584248925	0.0049293728373438	0.0338096984020169	0.0263713816189786	LOC110884835/LOC110881469/LOC110884842/LOC110884770	4
phospholipase A1 activity	phospholipase A1 activity	4/1782	11/25972	0.363636363636364	5.29986736047342	3.87142584248925	0.0049293728373438	0.0338096984020169	0.0263713816189786	LOC110889486/LOC110939675/LOC110909931/LOC110864581	4
suberin biosynthetic process	suberin biosynthetic process	4/1782	11/25972	0.363636363636364	5.29986736047342	3.87142584248925	0.0049293728373438	0.0338096984020169	0.0263713816189786	LOC110884835/LOC110881469/LOC110884842/LOC110884770	4
proton-transporting ATPase activity, rotational mechanism	proton-transporting ATPase activity, rotational mechanism	8/1782	40/25972	0.2	2.91492704826038	3.28961046499065	0.00515331299558539	0.0348691793832282	0.027197771045508	LOC110919260/LOC110923768/LOC110929167/LOC110886363/LOC110894125/LOC110898508/LOC110915321/LOC110926435	8
beta-galactosidase activity	beta-galactosidase activity	7/1782	32/25972	0.21875	3.18820145903479	3.36168919567798	0.00520346244655378	0.0348691793832282	0.027197771045508	LOC110927059/LOC110929547/LOC110938203/LOC110880215/LOC110886521/LOC110888350/LOC110898581	7
proton motive force-driven mitochondrial ATP synthesis	proton motive force-driven mitochondrial ATP synthesis	5/1782	18/25972	0.277777777777778	4.04850978925053	3.51157499719866	0.00609169341005637	0.0403574688416235	0.0314786070950281	LOC118482165/LOC110872003/LOC110910210/LOC110895545/LOC110926402	5
xenobiotic transmembrane transporter activity	xenobiotic transmembrane transporter activity	10/1782	59/25972	0.169491525423729	2.4702771595427	3.06864479689117	0.00644595281364945	0.0421135271952188	0.0328483230989158	LOC110928514/LOC110939637/LOC110885212/LOC110910863/LOC110910860/LOC110910843/LOC110910842/LOC110915208/LOC110915417/LOC110920302	10
Golgi apparatus	Golgi apparatus	36/1782	340/25972	0.105882352941176	1.54319667260844	2.73643769370025	0.00650123061332709	0.0421135271952188	0.0328483230989158	LOC110913473/LOC110925079/LOC110929764/LOC110930379/LOC110936223/LOC110937346/LOC110921009/LOC110941784/LOC110942058/LOC110865537/LOC110872712/LOC110872688/LOC110872975/LOC110873637/LOC110877659/LOC110879192/LOC110879253/LOC110883940/LOC110884128/LOC110886356/LOC110886656/LOC110890712/LOC110890713/LOC110894112/LOC110894876/LOC110884194/LOC110908356/LOC110904164/LOC110910885/LOC110911344/LOC110917725/LOC110878184/LOC110912515/LOC110914953/LOC110920615/LOC110920827	36
phloem development	phloem development	4/1782	12/25972	0.333333333333333	4.85821174710064	3.62831170417357	0.00699606014532553	0.0448209127991734	0.0349600692050969	LOC110868669/LOC110868668/LOC110868667/LOC110904123	4
transcription regulator complex	transcription regulator complex	6/1782	26/25972	0.230769230769231	3.36337736337736	3.27238799237432	0.007234123193924	0.045842324152801	0.03575676452832	LOC110899699/LOC110879368/LOC110889535/LOC110889539/LOC110897770/LOC110905090	6
trehalose metabolism in response to stress	trehalose metabolism in response to stress	5/1782	19/25972	0.263157894736842	3.8354303266584	3.35569320876674	0.00780701845989783	0.0484201251289408	0.0377674353267174	LOC110929887/LOC110929427/LOC110865498/LOC110889842/LOC110897517	5
xylan biosynthetic process	xylan biosynthetic process	5/1782	19/25972	0.263157894736842	3.8354303266584	3.35569320876674	0.00780701845989783	0.0484201251289408	0.0377674353267174	LOC110929053/LOC110899114/LOC110941398/LOC110942223/LOC110936638	5
