ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
diterpenoid biosynthetic process	diterpenoid biosynthetic process	24/5251	52/25972	0.461538461538462	2.28281792479088	4.66132283886897	2.24999353502277e-05	0.000433344220811617	0.000359526105098942	LOC110914415/LOC110936945/LOC110924412/LOC110929184/LOC110929414/LOC110929415/LOC110940058/LOC110868393/LOC110940690/LOC110917685/LOC110929769/LOC110879759/LOC110893972/LOC110898271/LOC110898267/LOC110898279/LOC110898278/LOC110901109/LOC110908492/LOC110877556/LOC110912252/LOC110912253/LOC110912423/LOC110921961	24
P-type proton-exporting transporter activity	P-type proton-exporting transporter activity	14/5251	23/25972	0.608695652173913	3.01067291530392	4.85629457760159	2.37161693531305e-05	0.000433344220811617	0.000359526105098942	LOC110871907/LOC110911454/LOC110931505/LOC110935782/LOC110940643/LOC110865545/LOC110887660/LOC110873767/LOC110886647/LOC110894008/LOC110900105/LOC110916551/LOC110923668/LOC110920820	14
regulation of intracellular pH	regulation of intracellular pH	14/5251	23/25972	0.608695652173913	3.01067291530392	4.85629457760159	2.37161693531305e-05	0.000433344220811617	0.000359526105098942	LOC110871907/LOC110911454/LOC110931505/LOC110935782/LOC110940643/LOC110865545/LOC110887660/LOC110873767/LOC110886647/LOC110894008/LOC110900105/LOC110916551/LOC110923668/LOC110920820	14
chaperone cofactor-dependent protein refolding	chaperone cofactor-dependent protein refolding	38/5251	99/25972	0.383838383838384	1.89850514283955	4.50894315582131	2.37640379154758e-05	0.000433344220811617	0.000359526105098942	LOC110864550/LOC110876959/LOC110864547/LOC110909518/LOC110884052/LOC110903994/LOC110929117/LOC110930261/LOC110930260/LOC110932994/LOC110936043/LOC110867123/LOC110918907/LOC110872944/LOC110879517/LOC110884530/LOC110884424/LOC110884425/LOC110885592/LOC110885591/LOC110885593/LOC110886809/LOC110895197/LOC110901815/LOC110901836/LOC110899791/LOC110909835/LOC110909833/LOC110909832/LOC118479328/LOC110909823/LOC110909821/LOC110911952/LOC110940395/LOC110940194/LOC110926376/LOC110926129/LOC110925060	38
inositol hexakisphosphate binding	inositol hexakisphosphate binding	11/5251	16/25972	0.6875	3.40044753380309	4.83496479946408	3.60629618644812e-05	0.000644972202576299	0.000535104272199691	LOC110871664/LOC110879123/LOC110879157/LOC110879159/LOC110879167/LOC110879090/LOC118482189/LOC110903866/LOC110903889/LOC110912301/LOC110922536	11
ribonucleoprotein complex	ribonucleoprotein complex	26/5251	60/25972	0.433333333333333	2.14331238494255	4.46323809871987	4.07429414973201e-05	0.000714923313066182	0.000593139545531988	LOC110871940/LOC110878005/LOC110886321/LOC110904134/LOC110935525/LOC110935757/LOC110936116/LOC110883141/LOC110877989/LOC110936511/LOC110889866/LOC110889865/LOC110889864/LOC110864237/LOC110909359/LOC110885463/LOC110891870/LOC110907875/LOC110895981/LOC110893661/LOC110897028/LOC110897943/LOC110911013/LOC110915407/LOC110915122/LOC110919802	26
carboxy-lyase activity	carboxy-lyase activity	14/5251	24/25972	0.583333333333333	2.88522821049959	4.65133474822697	4.63083132720241e-05	0.000797532061907081	0.000661676289052508	LOC110945063/LOC110873856/LOC110877880/LOC110926916/LOC110941698/LOC110941534/LOC110885002/LOC110885000/LOC110881729/LOC110891027/LOC110898069/LOC110909907/LOC110923568/LOC110925576	14
magnesium ion binding	magnesium ion binding	62/5251	192/25972	0.322916666666667	1.59717990224084	4.18094381224365	5.33930427192337e-05	0.000902827813252497	0.000749035412692791	LOC110945063/LOC110881909/LOC110882272/LOC110908859/LOC110918691/LOC110914415/LOC110936945/LOC118486704/LOC110924412/LOC110928585/LOC110929184/LOC110929414/LOC110929415/LOC110941347/LOC110935509/LOC110940058/LOC110940604/LOC110940859/LOC110941698/LOC110941534/LOC110865716/LOC110890016/LOC110868393/LOC110940690/LOC110917685/LOC110930816/LOC110929769/LOC110878289/LOC110879640/LOC110879759/LOC110884117/LOC110885002/LOC110885000/LOC110886359/LOC110891344/LOC110893972/LOC110894641/LOC110895711/LOC110897720/LOC110898271/LOC110898267/LOC110898279/LOC110898278/LOC110901109/LOC110908492/LOC110877556/LOC110903659/LOC110909907/LOC110910286/LOC110912252/LOC110912253/LOC110912423/LOC110912600/LOC110882778/LOC110918013/LOC110918028/LOC110920074/LOC110917813/LOC110915044/LOC110923021/LOC110922746/LOC110921961	62
plant-type vacuole	plant-type vacuole	19/5251	39/25972	0.487179487179487	2.40964114283482	4.43480450765675	6.33833887463532e-05	0.00105261699168051	0.000873308720884904	LOC110899387/LOC110899389/LOC110901748/LOC110899391/LOC110899390/LOC110871436/LOC110928973/LOC110945075/LOC110865962/LOC110877415/LOC110884252/LOC110884254/LOC110886363/LOC110890036/LOC110894125/LOC110895112/LOC110899238/LOC110899229/LOC110899319	19
actin filament severing	actin filament severing	9/5251	12/25972	0.75	3.70957912778518	4.7260695343059	6.77702213885151e-05	0.00110572466475998	0.000917369755822375	LOC110866906/LOC110881853/LOC110939809/LOC110884179/LOC110873555/LOC110885250/LOC110886186/LOC110894010/LOC110865468	9
phosphate ion transport	phosphate ion transport	13/5251	22/25972	0.590909090909091	2.92269870673984	4.5416523102634	7.23775853060634e-05	0.00116053714370067	0.000962845191095181	LOC110930869/LOC110879123/LOC110879157/LOC110879159/LOC110879167/LOC110879090/LOC118482189/LOC110900002/LOC110900001/LOC110903866/LOC110903889/LOC110912301/LOC110922536	13
protein homooligomerization	protein homooligomerization	11/5251	17/25972	0.647058823529412	3.20042120828526	4.56856445135956	8.34290063226223e-05	0.00128477619470202	0.00106592071388407	LOC110880544/LOC110888829/LOC110888813/LOC110888812/LOC110888808/LOC110888807/LOC110888805/LOC110888823/LOC110888821/LOC110891129/LOC110897882	11
isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	8/5251	10/25972	0.8	3.95688440297086	4.70787868906613	8.42702665342183e-05	0.00128477619470202	0.00106592071388407	LOC110886119/LOC110900233/LOC110897273/LOC110901210/LOC110868536/LOC110904306/LOC110916573/LOC110916217	8
sodium:proton antiporter activity	sodium:proton antiporter activity	8/5251	10/25972	0.8	3.95688440297086	4.70787868906613	8.42702665342183e-05	0.00128477619470202	0.00106592071388407	LOC110930025/LOC110865109/LOC110884173/LOC110895876/LOC110899142/LOC110910599/LOC110910597/LOC110926500	8
microtubule-based movement	microtubule-based movement	31/5251	80/25972	0.3875	1.91661588268901	4.13342024674192	0.000104985524775489	0.00157478287163233	0.00130652614024505	LOC110942285/LOC110877133/LOC110879359/LOC110936946/LOC110926114/LOC110927339/LOC110865868/LOC110927754/LOC110937060/LOC110939936/LOC110942159/LOC118479679/LOC110865271/LOC110884181/LOC110873314/LOC110927289/LOC110884529/LOC110886910/LOC110889968/LOC110891223/LOC110893780/LOC110898193/LOC110901535/LOC118485848/LOC110909261/LOC110914253/LOC110912948/LOC110915872/LOC110916045/LOC110923616/LOC110865169	31
plant-type cell wall	plant-type cell wall	26/5251	63/25972	0.412698412698413	2.04124989042148	4.16543064529203	0.000110198033805945	0.00162673287999252	0.00134962671311207	LOC110942469/LOC110944044/LOC110944018/LOC110919216/LOC110929119/LOC110932224/LOC110930137/LOC110930139/LOC110930140/LOC110930181/LOC110942325/LOC110865054/LOC110865632/LOC110877363/LOC110884958/LOC110884954/LOC110886626/LOC110886705/LOC110890462/LOC118483700/LOC110897621/LOC110899341/LOC110911604/LOC110921306/LOC110921175/LOC110924280	26
nitrate transmembrane transport	nitrate transmembrane transport	10/5251	15/25972	0.666666666666667	3.29740366914239	4.48038857599073	0.000124030409628899	0.00177458893776733	0.00147229619850985	LOC110875017/LOC110875029/LOC110874964/LOC110890981/LOC110890983/LOC110890982/LOC110890986/LOC110890992/LOC110898042/LOC110898043	10
phosphate ion transmembrane transporter activity	phosphate ion transmembrane transporter activity	10/5251	15/25972	0.666666666666667	3.29740366914239	4.48038857599073	0.000124030409628899	0.00177458893776733	0.00147229619850985	LOC110879123/LOC110879157/LOC110879159/LOC110879167/LOC110879090/LOC118482189/LOC110903866/LOC110903889/LOC110912301/LOC110922536	10
broad specificity oxidative DNA demethylase activity	broad specificity oxidative DNA demethylase activity	13/5251	23/25972	0.565217391304348	2.79562484992507	4.33689793885731	0.000135637426044876	0.0018281566119092	0.00151673887552852	LOC110883400/LOC110917869/LOC118482152/LOC118482153/LOC110917872/LOC110875027/LOC110876841/LOC110879790/LOC110876842/LOC110879335/LOC110879874/LOC110875142/LOC110892183	13
oxidative RNA demethylase activity	oxidative RNA demethylase activity	13/5251	23/25972	0.565217391304348	2.79562484992507	4.33689793885731	0.000135637426044876	0.0018281566119092	0.00151673887552852	LOC110883400/LOC110917869/LOC118482152/LOC118482153/LOC110917872/LOC110875027/LOC110876841/LOC110879790/LOC110876842/LOC110879335/LOC110879874/LOC110875142/LOC110892183	13
oxidative RNA demethylation	oxidative RNA demethylation	13/5251	23/25972	0.565217391304348	2.79562484992507	4.33689793885731	0.000135637426044876	0.0018281566119092	0.00151673887552852	LOC110883400/LOC110917869/LOC118482152/LOC118482153/LOC110917872/LOC110875027/LOC110876841/LOC110879790/LOC110876842/LOC110879335/LOC110879874/LOC110875142/LOC110892183	13
oxidative single-stranded DNA demethylation	oxidative single-stranded DNA demethylation	13/5251	23/25972	0.565217391304348	2.79562484992507	4.33689793885731	0.000135637426044876	0.0018281566119092	0.00151673887552852	LOC110883400/LOC110917869/LOC118482152/LOC118482153/LOC110917872/LOC110875027/LOC110876841/LOC110879790/LOC110876842/LOC110879335/LOC110879874/LOC110875142/LOC110892183	13
lipid binding	lipid binding	40/5251	114/25972	0.350877192982456	1.7354756153381	3.96171498614561	0.000153238046479503	0.00203587690322768	0.00168907500856354	LOC110934348/LOC110941719/LOC110874493/LOC110875515/LOC110909109/LOC110912799/LOC110923740/LOC110927068/LOC110928685/LOC110929420/LOC110930106/LOC110930384/LOC110930697/LOC110930696/LOC110935583/LOC110936622/LOC110940579/LOC110940910/LOC110884059/LOC110877409/LOC110886549/LOC110894241/LOC110897331/LOC110898062/LOC110898490/LOC110901603/LOC110899531/LOC110899529/LOC110899840/LOC110899839/LOC110899837/LOC110899836/LOC110902020/LOC110899835/LOC110899834/LOC110899830/LOC110904293/LOC110912427/LOC110915761/LOC110917400	40
Golgi to plasma membrane transport	Golgi to plasma membrane transport	11/5251	18/25972	0.611111111111111	3.02262003004719	4.32124008483143	0.000175237297519786	0.00226348175963056	0.00187790846611115	LOC110919814/LOC110919540/LOC110865129/LOC110942226/LOC110879492/LOC110886395/LOC110890443/LOC110894145/LOC110898481/LOC110904636/LOC110916038	11
translation initiation factor binding	translation initiation factor binding	11/5251	18/25972	0.611111111111111	3.02262003004719	4.32124008483143	0.000175237297519786	0.00226348175963056	0.00187790846611115	LOC110879228/LOC118485660/LOC110864268/LOC110871664/LOC110873367/LOC110889774/LOC110890652/LOC110891419/LOC110896247/LOC118488261/LOC110930596	11
chlorophyllide a oxygenase [overall] activity	chlorophyllide a oxygenase [overall] activity	9/5251	13/25972	0.692307692307692	3.42422688718632	4.40109710164543	0.000180504439529909	0.00229957710633994	0.00190785514312074	LOC110930797/LOC110908482/LOC110908533/LOC110908537/LOC110908539/LOC110883814/LOC110908712/LOC110908705/LOC110904747	9
microtubule	microtubule	29/5251	76/25972	0.381578947368421	1.88732973168018	3.89973841401285	0.00023641053899456	0.0029711054224992	0.00246499182194897	LOC110936946/LOC110867888/LOC110927339/LOC118490578/LOC110898952/LOC110940095/LOC110940904/LOC110865507/LOC110870589/LOC110917680/LOC110884601/LOC110867693/LOC110867677/LOC110873866/LOC110878216/LOC110885516/LOC110937519/LOC110894250/LOC110894717/LOC110895460/LOC110897292/LOC110897777/LOC110898149/LOC110879307/LOC110911690/LOC110911691/LOC110915231/LOC110919949/LOC110923616	29
SNARE complex disassembly	SNARE complex disassembly	8/5251	11/25972	0.727272727272727	3.59716763906442	4.33706176206121	0.000253832927406101	0.00314752829983565	0.00261136190580592	LOC110933486/LOC110897897/LOC110863911/LOC110865290/LOC110874477/LOC110881076/LOC110881558/LOC110900644	8
transmembrane transporter activity	transmembrane transporter activity	70/5251	236/25972	0.296610169491525	1.46706519177945	3.62846526490514	0.000340669125896629	0.00416871430373506	0.00345859375737159	LOC110868581/LOC110940858/LOC110940863/LOC110883417/LOC110922475/LOC110921143/LOC110923524/LOC118491690/LOC110925564/LOC118491691/LOC110922225/LOC110921127/LOC110920957/LOC110921125/LOC110920958/LOC110923600/LOC118481025/LOC110909229/LOC110927236/LOC110929032/LOC110927699/LOC110929210/LOC110931870/LOC110941346/LOC110941348/LOC110935593/LOC110936869/LOC110936871/LOC110934878/LOC110937192/LOC110937235/LOC110941756/LOC110864529/LOC110895511/LOC110893237/LOC110918944/LOC110872096/LOC110872261/LOC110872265/LOC110869672/LOC110870891/LOC110916174/LOC110916648/LOC110916649/LOC110916691/LOC110917578/LOC110889039/LOC110870514/LOC110923513/LOC110873884/LOC110877543/LOC110880133/LOC110886570/LOC110886568/LOC110890864/LOC110891367/LOC110891371/LOC110896616/LOC110895025/LOC110898174/LOC110899226/LOC110884368/LOC110911177/LOC110913411/LOC110913408/LOC110880461/LOC110918795/LOC110917207/LOC110915114/LOC110920904	70
cinnamyl-alcohol dehydrogenase activity	cinnamyl-alcohol dehydrogenase activity	9/5251	14/25972	0.642857142857143	3.1796392523873	4.10651122274841	0.000414424793658023	0.00500539036496054	0.00415274605264977	LOC110867824/LOC110867822/LOC110867821/LOC110909259/LOC110909257/LOC110909246/LOC110907290/LOC110909243/LOC110909241	9
sphingosine biosynthetic process	sphingosine biosynthetic process	10/5251	17/25972	0.588235294117647	2.90947382571387	3.96449289259306	0.000538091131493847	0.00641570195242664	0.00532281780546545	LOC110864054/LOC110927530/LOC110940008/LOC110884571/LOC110940011/LOC110941387/LOC110941526/LOC110876094/LOC110879949/LOC110906007	10
positive regulation of proteasomal ubiquitin-dependent protein catabolic process	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	20/5251	48/25972	0.416666666666667	2.06087729321399	3.7033499780375	0.000572406834756163	0.00673846020662318	0.00559059573452721	LOC110918003/LOC110911102/LOC110911083/LOC110886277/LOC110898949/LOC110898948/LOC110898945/LOC110898946/LOC110941141/LOC118483806/LOC110926657/LOC110899034/LOC110899031/LOC110899032/LOC110879143/LOC110884162/LOC110886869/LOC110887564/LOC110889224/LOC110942133	20
oligopeptide transport	oligopeptide transport	16/5251	35/25972	0.457142857142857	2.26107680169764	3.75816356417774	0.000590176514851641	0.00686080198515033	0.00569209717613491	LOC110868581/LOC110922475/LOC110923524/LOC118491690/LOC110925564/LOC110922225/LOC110920957/LOC110920958/LOC110923600/LOC110909229/LOC110935593/LOC110873884/LOC110880133/LOC110886570/LOC110886568/LOC110918795	16
cysteine-type peptidase activity	cysteine-type peptidase activity	15/5251	32/25972	0.46875	2.31848695486574	3.7568670856905	0.000627820431215913	0.00720830865470122	0.00598040774634521	LOC110936250/LOC110870827/LOC110873199/LOC110909050/LOC110877126/LOC110879008/LOC110916102/LOC110880131/LOC110886856/LOC110890111/LOC110878845/LOC110894071/LOC110911115/LOC110903671/LOC110924981	15
plus-end-directed microtubule motor activity	plus-end-directed microtubule motor activity	9/5251	15/25972	0.6	2.96766330222815	3.83733006920378	0.00085001636970171	0.00964042955881207	0.00799822848512649	LOC110936946/LOC110939936/LOC110940839/LOC110865271/LOC110873314/LOC110914112/LOC110891223/LOC110901535/LOC110923616	9
vesicle	vesicle	16/5251	36/25972	0.444444444444444	2.19826911276159	3.62171362034135	0.00086441099927942	0.0096855690280706	0.00803567866165903	LOC110870809/LOC110871306/LOC118490101/LOC110936988/LOC110937308/LOC110878917/LOC110871605/LOC110872324/LOC110877028/LOC110889163/LOC110890487/LOC110890257/LOC110890727/LOC110869101/LOC110908459/LOC110907009	16
plant-type cell wall biogenesis	plant-type cell wall biogenesis	7/5251	10/25972	0.7	3.4622738525995	3.92037192446586	0.000923741243184832	0.00998929483909179	0.00828766623322499	LOC118488863/LOC110899035/LOC110903134/LOC110924043/LOC110879173/LOC110879930/LOC110915474	7
UDP-arabinopyranose mutase activity	UDP-arabinopyranose mutase activity	7/5251	10/25972	0.7	3.4622738525995	3.92037192446586	0.000923741243184832	0.00998929483909179	0.00828766623322499	LOC118488863/LOC110899035/LOC110903134/LOC110924043/LOC110879173/LOC110879930/LOC110915474	7
UDP-L-arabinose metabolic process	UDP-L-arabinose metabolic process	7/5251	10/25972	0.7	3.4622738525995	3.92037192446586	0.000923741243184832	0.00998929483909179	0.00828766623322499	LOC118488863/LOC110899035/LOC110903134/LOC110924043/LOC110879173/LOC110879930/LOC110915474	7
CAAX-box protein processing	CAAX-box protein processing	11/5251	21/25972	0.523809523809524	2.59081716861187	3.67124068677358	0.0010612496534529	0.0113443928472551	0.00941192977593434	LOC110883109/LOC110900237/LOC110886612/LOC110886601/LOC110886602/LOC110886611/LOC110886610/LOC118480961/LOC110930287/LOC110890529/LOC118489073	11
phospholipase D activity	phospholipase D activity	12/5251	24/25972	0.5	2.47305275185679	3.63439365723641	0.00107586009080204	0.0113698850505216	0.00943307950428106	LOC110931071/LOC110935648/LOC110864358/LOC110864727/LOC110864715/LOC110885693/LOC110891510/LOC110893851/LOC110894046/LOC110900357/LOC110869405/LOC110917366	12
histone deacetylase complex	histone deacetylase complex	16/5251	37/25972	0.432432432432432	2.1388564340383	3.48968884720771	0.00123963758309934	0.0128095883586932	0.0106275362387347	LOC110869837/LOC110939924/LOC110928935/LOC110936113/LOC110864413/LOC110896141/LOC118482026/LOC110879502/LOC110910301/LOC110891504/LOC110891505/LOC110908073/LOC110911634/LOC110915730/LOC110917470/LOC110922455	16
structural constituent of cytoskeleton	structural constituent of cytoskeleton	16/5251	37/25972	0.432432432432432	2.1388564340383	3.48968884720771	0.00123963758309934	0.0128095883586932	0.0106275362387347	LOC110867888/LOC110898952/LOC110940095/LOC110940904/LOC110865507/LOC110884601/LOC110867693/LOC110867677/LOC110873866/LOC110878216/LOC110885516/LOC110894717/LOC110895460/LOC110897292/LOC110897777/LOC110898149	16
plant-type vacuole membrane	plant-type vacuole membrane	25/5251	69/25972	0.36231884057971	1.79206721149043	3.31643536826071	0.00147995154763347	0.0151247795527376	0.0125483456843879	LOC110875017/LOC110875029/LOC110874964/LOC110929030/LOC110937413/LOC110940781/LOC110865654/LOC110878607/LOC110878604/LOC110878603/LOC110906697/LOC110898810/LOC110937109/LOC110937110/LOC110937115/LOC110937116/LOC110890981/LOC110890983/LOC110890982/LOC110890986/LOC110890992/LOC110898042/LOC110898043/LOC110912259/LOC110916906	25
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	16/5251	38/25972	0.421052631578947	2.08257073840572	3.3618111944443	0.0017433199367942	0.0176226906654196	0.0146207495843266	LOC110927161/LOC110927159/LOC110931505/LOC110896133/LOC110896135/LOC110878831/LOC110878828/LOC110927144/LOC110898679/LOC110898673/LOC110898672/LOC110898671/LOC110898670/LOC110904035/LOC110904034/LOC110904031	16
ribosome biogenesis	ribosome biogenesis	20/5251	52/25972	0.384615384615385	1.90234827065907	3.2788258733777	0.00187335742564497	0.0187335742564497	0.0155423994679995	LOC110941969/LOC118480431/LOC110873702/LOC110920937/LOC110889143/LOC110887526/LOC110889037/LOC110889145/LOC110891596/LOC110887528/LOC118483781/LOC110887530/LOC110891597/LOC110891598/LOC110881399/LOC110869094/LOC110883277/LOC110905144/LOC110940247/LOC110921607	20
alpha-mannosidase activity	alpha-mannosidase activity	7/5251	11/25972	0.636363636363636	3.14752168418137	3.58618906210285	0.00209608079579761	0.0203057827092894	0.0168467897293821	LOC110932471/LOC110901878/LOC110878463/LOC110879976/LOC110911075/LOC110918649/LOC110917653	7
calcium-mediated signaling	calcium-mediated signaling	7/5251	11/25972	0.636363636363636	3.14752168418137	3.58618906210285	0.00209608079579761	0.0203057827092894	0.0168467897293821	LOC110928061/LOC110930739/LOC110937567/LOC110878163/LOC110897730/LOC110899198/LOC110899793	7
kinase binding	kinase binding	7/5251	11/25972	0.636363636363636	3.14752168418137	3.58618906210285	0.00209608079579761	0.0203057827092894	0.0168467897293821	LOC110928061/LOC110930739/LOC110937567/LOC110878163/LOC110897730/LOC110899198/LOC110899793	7
actin filament binding	actin filament binding	33/5251	101/25972	0.326732673267327	1.61605427349057	3.12271998989976	0.00220134466182253	0.0211056756236593	0.0175104247109703	LOC110866906/LOC110870809/LOC110871306/LOC110881853/LOC118490101/LOC110936626/LOC110936988/LOC110937308/LOC110939809/LOC110942068/LOC110884179/LOC110878917/LOC110871605/LOC110872324/LOC110889038/LOC110873555/LOC110873627/LOC110877028/LOC110885250/LOC110886186/LOC110889163/LOC110890487/LOC110890257/LOC110890727/LOC110894010/LOC110869101/LOC110894934/LOC110865468/LOC110908459/LOC110911345/LOC110907009/LOC110926504/LOC110926429	33
phosphatidylcholine metabolic process	phosphatidylcholine metabolic process	8/5251	14/25972	0.571428571428571	2.82634600212204	3.44089525187318	0.00257103096015469	0.0243985591116721	0.0202423812437528	LOC110935648/LOC110864358/LOC110864727/LOC110864715/LOC110885693/LOC110891510/LOC110893851/LOC110917366	8
chromatin DNA binding	chromatin DNA binding	19/5251	50/25972	0.38	1.87952009141116	3.13369340554258	0.00283083083803046	0.0265321576998965	0.0220125315155904	LOC110869837/LOC110929996/LOC110929995/LOC110932215/LOC110929991/LOC110929993/LOC110929990/LOC110939651/LOC110873757/LOC110879368/LOC110889535/LOC110889539/LOC110910301/LOC110891504/LOC110891505/LOC110899138/LOC110908742/LOC110905014/LOC110911634	19
intracellular anatomical structure	intracellular anatomical structure	17/5251	43/25972	0.395348837209302	1.95543705960769	3.15648272306949	0.00285292018278457	0.0265321576998965	0.0220125315155904	LOC110893208/LOC110931928/LOC110864850/LOC110865191/LOC110878399/LOC110879639/LOC110881412/LOC110884645/LOC110884875/LOC110882722/LOC110886153/LOC110893245/LOC110896121/LOC110922417/LOC110926236/LOC110926235/LOC110921441	17
2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	7/5251	12/25972	0.583333333333333	2.88522821049959	3.28823008691352	0.0041542522346965	0.0374722735909878	0.0310890509815439	LOC110941794/LOC118479321/LOC110930614/LOC110884435/LOC110889698/LOC110909989/LOC110925402	7
calcium-dependent phospholipid binding	calcium-dependent phospholipid binding	7/5251	12/25972	0.583333333333333	2.88522821049959	3.28823008691352	0.0041542522346965	0.0374722735909878	0.0310890509815439	LOC110927174/LOC110927175/LOC110898747/LOC118479266/LOC110912088/LOC118487508/LOC110912089	7
mechanosensitive monoatomic ion channel activity	mechanosensitive monoatomic ion channel activity	7/5251	12/25972	0.583333333333333	2.88522821049959	3.28823008691352	0.0041542522346965	0.0374722735909878	0.0310890509815439	LOC110870871/LOC110869631/LOC110872193/LOC110885908/LOC110894068/LOC110911503/LOC110922039	7
microtubule motor activity	microtubule motor activity	24/5251	70/25972	0.342857142857143	1.69580760127323	2.93448253591466	0.00419044779942229	0.0374722735909878	0.0310890509815439	LOC110942285/LOC110877133/LOC110879359/LOC110926114/LOC110927339/LOC110865868/LOC110927754/LOC110937060/LOC110942159/LOC118479679/LOC110884181/LOC110927289/LOC110884529/LOC110886910/LOC110889968/LOC110893780/LOC110898193/LOC118485848/LOC110909261/LOC110914253/LOC110912948/LOC110915872/LOC110916045/LOC110865169	24
endocytosis	endocytosis	18/5251	48/25972	0.375	1.85478956389259	2.98393125474293	0.00426495106299662	0.0377752808436844	0.0313404423977596	LOC110885804/LOC110879217/LOC110927222/LOC110929709/LOC110929851/LOC110930888/LOC110903750/LOC110886469/LOC110890064/LOC110890253/LOC110890863/LOC110894196/LOC110898161/LOC110899980/LOC110899983/LOC110899952/LOC110917989/LOC110926367	18
mannan synthase activity	mannan synthase activity	16/5251	41/25972	0.390243902439024	1.93018751364432	3.00063237785077	0.00436899337310247	0.0382965884748255	0.0317729477668897	LOC110924304/LOC110930266/LOC110930959/LOC110930960/LOC110898073/LOC110898408/LOC110899479/LOC110899478/LOC110908356/LOC110904222/LOC110904221/LOC110904223/LOC110904219/LOC110904237/LOC110904239/LOC110904242	16
cytokinin biosynthetic process	cytokinin biosynthetic process	10/5251	21/25972	0.476190476190476	2.3552883351017	3.12769422929766	0.00440616663097454	0.0382965884748255	0.0317729477668897	LOC110925891/LOC110930687/LOC110930685/LOC110865883/LOC110868339/LOC110879676/LOC110884138/LOC110898185/LOC110904444/LOC110918949	10
ATPase-coupled intramembrane lipid transporter activity	ATPase-coupled intramembrane lipid transporter activity	9/5251	18/25972	0.5	2.47305275185679	3.14711339936958	0.00457606869823873	0.0390435219207525	0.0323926446722259	LOC110908859/LOC110935506/LOC110935395/LOC110935509/LOC110940604/LOC110878289/LOC110895711/LOC110903659/LOC110923021	9
phospholipid translocation	phospholipid translocation	9/5251	18/25972	0.5	2.47305275185679	3.14711339936958	0.00457606869823873	0.0390435219207525	0.0323926446722259	LOC110908859/LOC110935506/LOC110935395/LOC110935509/LOC110940604/LOC110878289/LOC110895711/LOC110903659/LOC110923021	9
lysosome	lysosome	13/5251	31/25972	0.419354838709677	2.07417327575086	3.01246370680223	0.00481212612279005	0.040684339038134	0.0337539564402402	LOC110911862/LOC110911871/LOC110935019/LOC110935020/LOC110938200/LOC110941314/LOC110889687/LOC110879387/LOC110873074/LOC118485570/LOC110916173/LOC110915800/LOC110876098	13
actin cytoskeleton	actin cytoskeleton	18/5251	49/25972	0.36734693877551	1.81693671564989	2.88140174610161	0.00548787771935444	0.0459795160270237	0.0381471253512262	LOC110870809/LOC110871306/LOC118490101/LOC110936988/LOC110937308/LOC110878917/LOC110871605/LOC110872324/LOC110889038/LOC110877028/LOC110889163/LOC110890487/LOC110890257/LOC110890727/LOC110869101/LOC110894934/LOC110908459/LOC110907009	18
