ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
protein dephosphorylation	protein dephosphorylation	58/6217	155/25972	0.374193548387097	1.56322258946593	3.94538400402145	0.00011759965130715	0.00226869327313378	0.00192646797207108	LOC110910901/LOC110924484/LOC110928746/LOC110929067/LOC110928895/LOC110929100/LOC110930269/LOC110940034/LOC110940069/LOC110940700/LOC110940565/LOC110940867/LOC110941036/LOC110941599/LOC110942364/LOC110865563/LOC110867789/LOC110868116/LOC110899454/LOC110908837/LOC110868293/LOC110872106/LOC110872307/LOC110885806/LOC110873694/LOC110873889/LOC110877093/LOC110877390/LOC110877781/LOC110877641/LOC110877634/LOC110877945/LOC110879454/LOC110880238/LOC118483341/LOC110885352/LOC110885086/LOC110889185/LOC110890135/LOC110890357/LOC110889569/LOC110891221/LOC110869096/LOC110897793/LOC110884552/LOC110899410/LOC110909346/LOC110904050/LOC110886507/LOC110898102/LOC110912040/LOC110912152/LOC110937770/LOC110915764/LOC110915157/LOC110915502/LOC110920836/LOC110921398	58
chitinase activity	chitinase activity	16/6217	28/25972	0.571428571428571	2.38718720558836	4.11994933336023	0.000167322527728313	0.00303805217012584	0.0025797714801455	LOC110931013/LOC110932647/LOC118490280/LOC110928734/LOC110943138/LOC110940571/LOC110940573/LOC110940574/LOC110880776/LOC110869543/LOC110908406/LOC110908407/LOC110885787/LOC110885786/LOC110905146/LOC110923115	16
formaldehyde catabolic process	formaldehyde catabolic process	16/6217	28/25972	0.571428571428571	2.38718720558836	4.11994933336023	0.000167322527728313	0.00303805217012584	0.0025797714801455	LOC110890775/LOC110936487/LOC110942211/LOC110942209/LOC110942210/LOC110942215/LOC110942212/LOC110942213/LOC110942216/LOC110942214/LOC110864986/LOC110873019/LOC110912009/LOC110874237/LOC110944349/LOC110887872	16
proteasome regulatory particle, base subcomplex	proteasome regulatory particle, base subcomplex	16/6217	28/25972	0.571428571428571	2.38718720558836	4.11994933336023	0.000167322527728313	0.00303805217012584	0.0025797714801455	LOC110871241/LOC110889789/LOC110929086/LOC110929165/LOC110940645/LOC118492552/LOC110886050/LOC110886401/LOC110886799/LOC118482768/LOC110886801/LOC110890516/LOC110893865/LOC110895275/LOC110910474/LOC110919083	16
peptidyl-serine phosphorylation	peptidyl-serine phosphorylation	47/6217	121/25972	0.388429752066116	1.62269543520366	3.85146491648377	0.000182500360372164	0.00324991026355045	0.00275967144125519	LOC110927704/LOC110880307/LOC110882744/LOC110920415/LOC110925025/LOC110927249/LOC110873020/LOC110936845/LOC110938260/LOC110939632/LOC110940993/LOC110941462/LOC110871882/LOC110865963/LOC110899462/LOC110868253/LOC110889251/LOC110868452/LOC110868461/LOC110868469/LOC110872959/LOC110873588/LOC110941991/LOC110878478/LOC110878508/LOC110878783/LOC110879429/LOC110879733/LOC110886245/LOC110886469/LOC110889148/LOC110890288/LOC110890888/LOC110894196/LOC110894677/LOC110894784/LOC110898161/LOC110898220/LOC110899783/LOC118486305/LOC110904519/LOC110911650/LOC110929087/LOC110916110/LOC110918063/LOC110916328/LOC110912477	47
rRNA processing	rRNA processing	32/6217	74/25972	0.432432432432432	1.80652004747228	3.89757217706821	0.000197431296405693	0.00344946000889947	0.00292911973018973	LOC110866000/LOC110874977/LOC110920128/LOC110886822/LOC110904425/LOC110928943/LOC110930237/LOC110937924/LOC110864375/LOC110867628/LOC110871625/LOC118481158/LOC110878886/LOC110878954/LOC110879761/LOC110885698/LOC110886049/LOC110886190/LOC110890209/LOC110876990/LOC110893782/LOC110895276/LOC110900564/LOC110899509/LOC110908704/LOC118486572/LOC110910179/LOC118487350/LOC110911536/LOC110923310/LOC110915361/LOC110921030	32
anatomical structure development	anatomical structure development	8/6217	10/25972	0.8	3.34206208782371	4.15552198197564	0.00030001682280813	0.00470873860881913	0.00399844008274172	LOC110900422/LOC110913094/LOC110884844/LOC110878897/LOC110884783/LOC110925615/LOC110904323/LOC110921781	8
eukaryotic translation initiation factor 2 complex	eukaryotic translation initiation factor 2 complex	8/6217	10/25972	0.8	3.34206208782371	4.15552198197564	0.00030001682280813	0.00470873860881913	0.00399844008274172	LOC110879228/LOC118485660/LOC110930712/LOC110930710/LOC110864268/LOC110873367/LOC110889774/LOC110899864	8
mitochondrial phosphate ion transmembrane transport	mitochondrial phosphate ion transmembrane transport	8/6217	10/25972	0.8	3.34206208782371	4.15552198197564	0.00030001682280813	0.00470873860881913	0.00399844008274172	LOC110911048/LOC110941531/LOC110868572/LOC110868574/LOC110879985/LOC110904148/LOC110911304/LOC110923569	8
plant-type cell wall biogenesis	plant-type cell wall biogenesis	8/6217	10/25972	0.8	3.34206208782371	4.15552198197564	0.00030001682280813	0.00470873860881913	0.00399844008274172	LOC118488863/LOC110899035/LOC110903134/LOC110924043/LOC110879173/LOC110879930/LOC110915474/LOC110924034	8
UDP-arabinopyranose mutase activity	UDP-arabinopyranose mutase activity	8/6217	10/25972	0.8	3.34206208782371	4.15552198197564	0.00030001682280813	0.00470873860881913	0.00399844008274172	LOC118488863/LOC110899035/LOC110903134/LOC110924043/LOC110879173/LOC110879930/LOC110915474/LOC110924034	8
UDP-L-arabinose metabolic process	UDP-L-arabinose metabolic process	8/6217	10/25972	0.8	3.34206208782371	4.15552198197564	0.00030001682280813	0.00470873860881913	0.00399844008274172	LOC118488863/LOC110899035/LOC110903134/LOC110924043/LOC110879173/LOC110879930/LOC110915474/LOC110924034	8
chitin catabolic process	chitin catabolic process	14/6217	24/25972	0.583333333333333	2.43692027237145	3.95077776563587	0.000320919554524874	0.00495285845816722	0.00420573521456282	LOC110931013/LOC110932647/LOC118490280/LOC110928734/LOC110943138/LOC110940571/LOC110940573/LOC110940574/LOC110880776/LOC110908406/LOC110908407/LOC110885787/LOC110885786/LOC110923115	14
calcium ion transmembrane transport	calcium ion transmembrane transport	25/6217	55/25972	0.454545454545455	1.8988989135362	3.74365732391284	0.000382483282842206	0.00580622163789972	0.00493037122145173	LOC110908087/LOC110935436/LOC110937275/LOC110937272/LOC118479706/LOC110865264/LOC110865536/LOC110865694/LOC110916604/LOC110895175/LOC110879349/LOC110885343/LOC110885867/LOC110885866/LOC110885862/LOC110886026/LOC110886181/LOC110889267/LOC110923073/LOC110921866/LOC110895156/LOC110895438/LOC110911027/LOC110924828/LOC110924797	25
mitochondrion organization	mitochondrion organization	12/6217	20/25972	0.6	2.50654656586778	3.78101494686575	0.00061048563282163	0.009117898322465	0.00774249181184648	LOC110943846/LOC110872701/LOC110878895/LOC110885330/LOC110884825/LOC110888372/LOC110903699/LOC110904907/LOC110910971/LOC110915255/LOC110923493/LOC110926414	12
positive regulation of transcription elongation by RNA polymerase II	positive regulation of transcription elongation by RNA polymerase II	15/6217	28/25972	0.535714285714286	2.23798800523909	3.67682734986691	0.000682541233216537	0.0100322727295002	0.00851893569277783	LOC110929954/LOC110938018/LOC110940734/LOC110941905/LOC110942328/LOC110865368/LOC110879958/LOC110889233/LOC110899216/LOC110910577/LOC110910724/LOC110911062/LOC110912455/LOC110920152/LOC110926489	15
microtubule	microtubule	31/6217	76/25972	0.407894736842105	1.70401191977854	3.44799572009926	0.000833612899451119	0.0120613366389334	0.0102419216429274	LOC110873549/LOC110876680/LOC110879261/LOC110867888/LOC110929501/LOC110929439/LOC110931054/LOC110934839/LOC110898952/LOC110940095/LOC110941095/LOC110864620/LOC110865507/LOC110884601/LOC110867693/LOC110867677/LOC110873866/LOC110877648/LOC110928783/LOC110878216/LOC110889232/LOC110937519/LOC110890873/LOC110930804/LOC110895460/LOC110909876/LOC110891471/LOC110911691/LOC110915458/LOC110917910/LOC110920607	31
small-subunit processome	small-subunit processome	24/6217	55/25972	0.436363636363636	1.82294295699475	3.4273224516383	0.00102133794263754	0.0145501374597286	0.0123552946259148	LOC110866000/LOC110874977/LOC110898947/LOC110904425/LOC110938076/LOC110940389/LOC110868751/LOC118481158/LOC110878119/LOC110878886/LOC110886370/LOC110886700/LOC110893855/LOC110894131/LOC110898016/LOC110908704/LOC110910179/LOC118487350/LOC110910762/LOC110911536/LOC110923310/LOC110912806/LOC110915751/LOC110920785	24
fatty acid beta-oxidation	fatty acid beta-oxidation	12/6217	21/25972	0.571428571428571	2.38718720558836	3.5674995405347	0.00111487264406613	0.015642001036443	0.0132824539891133	LOC110928562/LOC110930757/LOC110930717/LOC110886914/LOC110893751/LOC110897337/LOC110899786/LOC110899789/LOC110909364/LOC110910737/LOC110910912/LOC110916771	12
CoA-ligase activity	CoA-ligase activity	13/6217	24/25972	0.541666666666667	2.26285453863064	3.47218821279494	0.00135867168759482	0.0185019115104825	0.0157109558921569	LOC110881739/LOC110927032/LOC110927031/LOC110941651/LOC110941638/LOC110868910/LOC110943266/LOC110941926/LOC110871587/LOC110872417/LOC110882928/LOC110889159/LOC110895116	13
intracellular iron ion homeostasis	intracellular iron ion homeostasis	13/6217	24/25972	0.541666666666667	2.26285453863064	3.47218821279494	0.00135867168759482	0.0185019115104825	0.0157109558921569	LOC110930936/LOC118491484/LOC110921373/LOC110868985/LOC110872693/LOC110873432/LOC110890707/LOC110900023/LOC110900036/LOC110902157/LOC118485915/LOC110900056/LOC110904870	13
proteasome-mediated ubiquitin-dependent protein catabolic process	proteasome-mediated ubiquitin-dependent protein catabolic process	35/6217	91/25972	0.384615384615385	1.60676061914601	3.2526984924372	0.00140404215221459	0.0188426526514596	0.0160002972952601	LOC110871241/LOC110935516/LOC110889789/LOC110929086/LOC110872286/LOC110936191/LOC110939588/LOC110940645/LOC118492552/LOC118480156/LOC110868152/LOC110868529/LOC110879351/LOC110879455/LOC110884161/LOC110885988/LOC110886401/LOC110886799/LOC118482768/LOC110886801/LOC110890516/LOC110893865/LOC110894602/LOC110899257/LOC110926923/LOC110878492/LOC110910256/LOC110910474/LOC110910809/LOC110911440/LOC110911441/LOC110919083/LOC110915415/LOC110918669/LOC110920990	35
formation of cytoplasmic translation initiation complex	formation of cytoplasmic translation initiation complex	9/6217	14/25972	0.642857142857143	2.68558560628691	3.5389585062589	0.00154317358321396	0.020126461099382	0.0170904472447861	LOC110879228/LOC118485660/LOC110864268/LOC110873367/LOC110885779/LOC110885778/LOC110889464/LOC110889774/LOC110915888	9
formation of translation preinitiation complex	formation of translation preinitiation complex	9/6217	14/25972	0.642857142857143	2.68558560628691	3.5389585062589	0.00154317358321396	0.020126461099382	0.0170904472447861	LOC110879228/LOC118485660/LOC110864268/LOC110873367/LOC110885779/LOC110885778/LOC110889464/LOC110889774/LOC110915888	9
cyclin-dependent protein serine/threonine kinase activity	cyclin-dependent protein serine/threonine kinase activity	17/6217	36/25972	0.472222222222222	1.97274498239594	3.27638556401706	0.001922575596989	0.0247264583723864	0.0209965492829062	LOC110929954/LOC110940734/LOC110942328/LOC110879889/LOC110879888/LOC110879887/LOC110879958/LOC110889233/LOC110899216/LOC110910577/LOC110911062/LOC110912455/LOC110916813/LOC110920152/LOC118487960/LOC110926489/LOC110921605	17
metalloaminopeptidase activity	metalloaminopeptidase activity	10/6217	17/25972	0.588235294117647	2.45739859398802	3.3720075867568	0.00217958106825668	0.0269105609227425	0.0228511867787753	LOC110936718/LOC110877601/LOC110864741/LOC110880240/LOC110886593/LOC110893953/LOC110895364/LOC110895706/LOC110897441/LOC110890413	10
methyl indole-3-acetate esterase activity	methyl indole-3-acetate esterase activity	10/6217	17/25972	0.588235294117647	2.45739859398802	3.3720075867568	0.00217958106825668	0.0269105609227425	0.0228511867787753	LOC110912731/LOC110936082/LOC110868728/LOC110868729/LOC110868730/LOC110868986/LOC110915850/LOC110895589/LOC110911114/LOC110911008	10
methyl jasmonate esterase activity	methyl jasmonate esterase activity	10/6217	17/25972	0.588235294117647	2.45739859398802	3.3720075867568	0.00217958106825668	0.0269105609227425	0.0228511867787753	LOC110912731/LOC110936082/LOC110868728/LOC110868729/LOC110868730/LOC110868986/LOC110915850/LOC110895589/LOC110911114/LOC110911008	10
protein refolding	protein refolding	34/6217	90/25972	0.377777777777778	1.57819598591675	3.08243312671814	0.0023148505438588	0.0282046263633323	0.0239500464856306	LOC110884052/LOC110926291/LOC110929044/LOC110929947/LOC110936435/LOC110937290/LOC110918907/LOC110925740/LOC110925820/LOC110878694/LOC110868700/LOC110872564/LOC110872944/LOC110884530/LOC110884424/LOC110884425/LOC110885592/LOC110885591/LOC110885593/LOC118483317/LOC110885596/LOC110886809/LOC118485636/LOC110899791/LOC110872871/LOC110904555/LOC110942295/LOC110909835/LOC110909832/LOC110909823/LOC110909821/LOC110911952/LOC110923404/LOC110925060	34
protein-containing complex	protein-containing complex	7/6217	10/25972	0.7	2.92430432684575	3.41429416913914	0.0026738139605425	0.0314806531223379	0.026731894830495	LOC110929983/LOC110899004/LOC110898995/LOC110905128/LOC110905130/LOC110914993/LOC110873297	7
response to chitin	response to chitin	7/6217	10/25972	0.7	2.92430432684575	3.41429416913914	0.0026738139605425	0.0314806531223379	0.026731894830495	LOC110867783/LOC110867770/LOC110939979/LOC110868832/LOC110882752/LOC110901602/LOC110904727	7
CCAAT-binding factor complex	CCAAT-binding factor complex	11/6217	20/25972	0.55	2.2976676853788	3.25678676361108	0.00271971085290176	0.0314806531223379	0.026731894830495	LOC110925339/LOC110927095/LOC110935498/LOC110938112/LOC110938110/LOC110868528/LOC110873566/LOC118483886/LOC110898203/LOC110904322/LOC110889680	11
regulation of flower development	regulation of flower development	11/6217	20/25972	0.55	2.2976676853788	3.25678676361108	0.00271971085290176	0.0314806531223379	0.026731894830495	LOC110927348/LOC110934653/LOC110943993/LOC118492401/LOC110944967/LOC110871323/LOC110879041/LOC110897762/LOC110908504/LOC110903848/LOC110913163	11
structural constituent of cytoskeleton	structural constituent of cytoskeleton	17/6217	37/25972	0.45945945945946	1.91942755043929	3.13957962383051	0.00277168069099618	0.0316861274057094	0.0269063739593781	LOC110876680/LOC110879261/LOC110867888/LOC110929439/LOC110898952/LOC110940095/LOC110941095/LOC110865507/LOC110884601/LOC110867693/LOC110867677/LOC110873866/LOC110928783/LOC110878216/LOC110889232/LOC110890873/LOC110895460	17
inorganic phosphate transmembrane transporter activity	inorganic phosphate transmembrane transporter activity	12/6217	23/25972	0.521739130434783	2.17960570945025	3.17494878218917	0.00314729588514606	0.0354464739339895	0.0300994839475846	LOC110911048/LOC110930869/LOC110941531/LOC110868572/LOC110868574/LOC110871644/LOC110879985/LOC110900002/LOC110900001/LOC110904148/LOC110911304/LOC110923569	12
ATP-dependent protein folding chaperone	ATP-dependent protein folding chaperone	43/6217	122/25972	0.352459016393443	1.4724248952502	2.93412539244317	0.00321218714957072	0.0354464739339895	0.0300994839475846	LOC110884052/LOC110919042/LOC110929044/LOC110929983/LOC110929947/LOC110936435/LOC110939638/LOC110940810/LOC110864851/LOC110918907/LOC110878694/LOC110869235/LOC110872564/LOC110872944/LOC110884530/LOC110884424/LOC110884425/LOC110885592/LOC110885591/LOC110885593/LOC118483317/LOC110885596/LOC110886809/LOC110894690/LOC110897322/LOC110899004/LOC110898995/LOC110899791/LOC110905128/LOC110905130/LOC110909835/LOC110909832/LOC110909823/LOC110909821/LOC110910841/LOC110911952/LOC110914993/LOC110939517/LOC110923551/LOC110873297/LOC110921920/LOC110923404/LOC110925060	43
translational initiation	translational initiation	24/6217	59/25972	0.406779661016949	1.69935360397816	3.01689523001628	0.00321544687954116	0.0354464739339895	0.0300994839475846	LOC110944353/LOC110879228/LOC118485660/LOC118491675/LOC110937380/LOC110942077/LOC110864268/LOC110873614/LOC110873131/LOC110873132/LOC110873367/LOC110873590/LOC110873805/LOC110885779/LOC110885778/LOC110883621/LOC110891543/LOC110889464/LOC110889774/LOC110895993/LOC110911678/LOC110912866/LOC110915888/LOC110918346	24
phosphatidylinositol-4,5-bisphosphate binding	phosphatidylinositol-4,5-bisphosphate binding	19/6217	44/25972	0.431818181818182	1.80395396785939	2.99412043264817	0.00381635601427689	0.041192156037515	0.034978447834516	LOC110869257/LOC110892845/LOC110928893/LOC110930158/LOC110941712/LOC110868409/LOC110873213/LOC110920654/LOC110879903/LOC110885991/LOC110886725/LOC110892317/LOC110893350/LOC110898549/LOC110899332/LOC110904402/LOC110912379/LOC110885272/LOC110926312	19
P-type calcium transporter activity	P-type calcium transporter activity	15/6217	32/25972	0.46875	1.9582395045842	3.04270835682477	0.00382562140305215	0.041192156037515	0.034978447834516	LOC110908087/LOC118479706/LOC110865264/LOC110865536/LOC110865694/LOC110916604/LOC110877349/LOC110877350/LOC110895175/LOC110879349/LOC110885343/LOC110886181/LOC110889267/LOC110895438/LOC110911027	15
cellular response to unfolded protein	cellular response to unfolded protein	24/6217	60/25972	0.4	1.67103104391185	2.91920115969015	0.00416046801189394	0.0442826825173999	0.0376027780385333	LOC110884052/LOC110929044/LOC110929947/LOC110936435/LOC110918907/LOC110872564/LOC110872944/LOC110884530/LOC110884424/LOC110884425/LOC110885592/LOC110885591/LOC110885593/LOC118483317/LOC110885596/LOC110886809/LOC110899791/LOC110909835/LOC110909832/LOC110909823/LOC110909821/LOC110911952/LOC110923404/LOC110925060	24
post-transcriptional regulation of gene expression	post-transcriptional regulation of gene expression	8/6217	13/25972	0.615384615384615	2.57081699063362	3.17796814656961	0.00422510433121496	0.0444596205761938	0.0377530255432724	LOC110868143/LOC110929068/LOC110940062/LOC110940524/LOC110881972/LOC110865516/LOC110944814/LOC110872622	8
regulation of protein dephosphorylation	regulation of protein dephosphorylation	11/6217	21/25972	0.523809523809524	2.188254938456	3.05589536142087	0.00448503288262096	0.0461460049923001	0.0391850241323726	LOC110878474/LOC110868803/LOC110871951/LOC110872532/LOC110872533/LOC110890779/LOC110891405/LOC118484788/LOC110894396/LOC110904403/LOC110904706	11
response to endoplasmic reticulum stress	response to endoplasmic reticulum stress	11/6217	21/25972	0.523809523809524	2.188254938456	3.05589536142087	0.00448503288262096	0.0461460049923001	0.0391850241323726	LOC110865461/LOC110908094/LOC110930233/LOC110943324/LOC110864449/LOC110864447/LOC110899517/LOC110915000/LOC110917238/LOC110917043/LOC110916280	11
